,id,ppage,gender,educ,race,cat,voting_imp,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,difficulty,need_change
3832,475397,28,Male,High school or less,White,rarely/never,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2,1
3833,475399,24,Male,High school or less,Hispanic,rarely/never,2,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
3834,475402,71,Female,Some college,White,sporadic,1,,,,,,,,,,2,1
3835,475404,28,Female,College,White,rarely/never,1,,,,,,,,,,2,1
3836,475405,72,Female,College,White,always,1,,,,,,,,,,1,1
3837,475406,60,Male,High school or less,White,always,1,,,,,,,,,,2,1
3838,475407,54,Male,High school or less,White,always,1,,,,,,,,,,1,2
3839,475408,67,Female,High school or less,White,always,1,,,,,,,,,,1,1
3840,475409,25,Male,High school or less,Black,rarely/never,2,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,3,1
3841,475410,69,Female,College,White,always,1,,,,,,,,,,4,1
3842,475411,55,Male,High school or less,White,rarely/never,2,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,1
3843,475412,36,Male,College,Hispanic,sporadic,3,,,,,,,,,,1,1
3844,475413,27,Male,College,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,3,1
3845,475414,42,Female,High school or less,Black,rarely/never,2,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
3846,475415,42,Male,College,Hispanic,sporadic,1,,,,,,,,,,1,1
3847,475416,36,Female,Some college,Black,sporadic,2,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,4,1
3848,475417,27,Female,College,White,always,1,,,,,,,,,,3,1
3849,475419,29,Female,College,White,rarely/never,1,,,,,,,,,,1,1
3850,475420,30,Male,College,White,always,1,,,,,,,,,,1,1
3851,475421,31,Female,High school or less,Hispanic,rarely/never,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2,1
3852,475422,60,Female,Some college,White,sporadic,1,,,,,,,,,,1,1
3853,475423,23,Female,Some college,Hispanic,always,1,,,,,,,,,,1,1
3854,475424,61,Male,College,White,always,1,,,,,,,,,,1,2
3855,475425,30,Male,College,White,always,1,,,,,,,,,,2,2
3856,475429,77,Female,High school or less,Hispanic,sporadic,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
3857,475430,30,Male,College,White,always,1,,,,,,,,,,1,1
3858,475431,28,Female,College,White,rarely/never,2,,,,,,,,,,-1,1
3859,475433,57,Male,Some college,White,rarely/never,1,,,,,,,,,,1,2
3860,475435,31,Male,College,White,sporadic,1,,,,,,,,,,3,1
3861,475437,58,Female,Some college,White,always,1,,,,,,,,,,1,1
3862,475438,66,Female,Some college,White,sporadic,1,,,,,,,,,,1,1
3863,475439,38,Male,Some college,Other/Mixed,rarely/never,2,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
3864,475440,29,Male,College,White,rarely/never,1,,,,,,,,,,2,1
3865,475441,38,Female,College,Other/Mixed,rarely/never,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,3,1
3866,475442,39,Male,College,White,sporadic,1,,,,,,,,,,2,1
3867,475443,28,Male,Some college,Black,always,1,,,,,,,,,,1,2
3868,475445,54,Female,College,White,sporadic,1,,,,,,,,,,1,2
3869,475446,56,Female,College,White,sporadic,1,,,,,,,,,,1,2
3870,475447,56,Male,College,White,always,1,,,,,,,,,,1,1
3871,475448,33,Male,College,Black,sporadic,1,,,,,,,,,,2,1
3872,475450,25,Male,College,White,always,1,,,,,,,,,,2,1
3873,475451,25,Male,High school or less,White,rarely/never,3,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
3874,475452,62,Female,Some college,Hispanic,sporadic,1,,,,,,,,,,2,1
3875,475453,62,Female,Some college,Hispanic,always,1,,,,,,,,,,1,1
3876,475454,32,Female,College,Other/Mixed,sporadic,1,,,,,,,,,,2,1
3877,475455,41,Male,Some college,Black,sporadic,1,,,,,,,,,,1,1
3878,475456,62,Female,Some college,Black,sporadic,1,,,,,,,,,,4,1
3879,475457,39,Male,College,White,sporadic,1,,,,,,,,,,3,1
3880,475459,55,Male,College,White,always,1,,,,,,,,,,1,2
3881,475460,65,Female,High school or less,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
3882,475461,24,Male,College,White,rarely/never,1,,,,,,,,,,3,1
3883,475463,35,Male,High school or less,White,always,1,,,,,,,,,,1,2
3884,475464,27,Female,College,Other/Mixed,always,1,,,,,,,,,,3,1
3885,475465,57,Male,Some college,White,rarely/never,1,,,,,,,,,,1,2
3886,475466,59,Male,Some college,White,sporadic,1,,,,,,,,,,1,1
3887,475467,23,Female,Some college,White,always,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
3888,475468,26,Male,College,White,rarely/never,1,,,,,,,,,,1,1
3889,475469,29,Female,College,Other/Mixed,sporadic,1,,,,,,,,,,2,1
3890,475470,60,Female,College,White,sporadic,1,,,,,,,,,,1,2
3891,475471,64,Male,College,White,sporadic,1,,,,,,,,,,1,2
3892,475473,69,Female,College,White,always,1,,,,,,,,,,2,2
3893,475475,28,Female,High school or less,White,rarely/never,3,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,2,1
3894,475477,48,Male,Some college,White,sporadic,4,,,,,,,,,,1,2
3895,475478,54,Male,College,Hispanic,sporadic,1,,,,,,,,,,1,2
3896,475479,23,Female,Some college,White,always,2,,,,,,,,,,2,1
3897,475480,33,Female,College,White,sporadic,1,,,,,,,,,,1,1
3898,475481,64,Male,College,Other/Mixed,sporadic,1,,,,,,,,,,1,1
3899,475482,28,Female,College,White,sporadic,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1
3900,475483,28,Male,College,White,always,1,,,,,,,,,,2,1
3901,475484,28,Female,Some college,Black,sporadic,2,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3,1
3902,475485,25,Male,High school or less,White,always,1,,,,,,,,,,1,1
3903,475486,29,Male,College,White,rarely/never,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
3904,475487,27,Male,College,White,rarely/never,1,,,,,,,,,,1,1
3905,475488,40,Male,High school or less,Hispanic,rarely/never,1,,,,,,,,,,2,1
3906,475489,28,Male,College,White,rarely/never,2,,,,,,,,,,1,1
3907,475490,51,Female,High school or less,Hispanic,sporadic,1,,,,,,,,,,1,1
3908,475492,53,Female,Some college,White,sporadic,1,,,,,,,,,,1,1
3909,475493,86,Female,College,White,sporadic,1,,,,,,,,,,3,1
3910,475495,27,Male,High school or less,White,rarely/never,4,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1
3911,475498,58,Male,Some college,White,sporadic,1,,,,,,,,,,2,1
3912,475499,27,Male,College,White,rarely/never,3,,,,,,,,,,2,1
3913,475501,34,Male,Some college,White,sporadic,1,,,,,,,,,,1,1
3914,475503,65,Male,College,Other/Mixed,sporadic,1,,,,,,,,,,1,1
3915,475504,83,Male,Some college,White,always,1,,,,,,,,,,1,1
3916,475505,47,Male,High school or less,White,sporadic,1,,,,,,,,,,1,1
3917,475506,66,Male,College,White,rarely/never,1,,,,,,,,,,1,1
3918,475507,50,Male,Some college,Black,sporadic,1,,,,,,,,,,1,2
3919,475509,49,Male,High school or less,Black,sporadic,1,,,,,,,,,,2,1
3920,475510,24,Female,High school or less,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
3921,475511,26,Female,High school or less,White,rarely/never,2,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
3922,475512,58,Female,Some college,White,sporadic,1,,,,,,,,,,1,1
3923,475515,26,Male,College,Other/Mixed,sporadic,1,,,,,,,,,,2,1
3924,475517,30,Female,College,White,sporadic,1,,,,,,,,,,3,1
3925,475518,29,Female,College,White,sporadic,1,,,,,,,,,,1,1
3926,475519,58,Male,College,Hispanic,sporadic,1,,,,,,,,,,3,1
3927,475520,54,Female,High school or less,White,sporadic,1,,,,,,,,,,1,1
3928,475521,22,Male,Some college,White,always,1,,,,,,,,,,1,2
3929,475522,29,Male,College,Other/Mixed,rarely/never,2,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,1
3930,475523,50,Male,Some college,White,sporadic,1,,,,,,,,,,1,1
3931,475525,54,Male,College,Hispanic,sporadic,1,,,,,,,,,,1,1
3932,475526,64,Female,Some college,White,sporadic,1,,,,,,,,,,2,1
3933,475527,71,Female,High school or less,White,rarely/never,1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
3934,475529,70,Male,Some college,Hispanic,always,1,,,,,,,,,,1,1
3935,475530,77,Female,Some college,Other/Mixed,sporadic,1,,,,,,,,,,2,2
3936,475532,68,Female,High school or less,White,sporadic,1,,,,,,,,,,1,1
3937,475534,45,Female,Some college,Hispanic,always,1,,,,,,,,,,1,2
3938,475535,89,Female,Some college,White,sporadic,1,,,,,,,,,,1,1
3939,475536,63,Male,College,Black,sporadic,1,,,,,,,,,,2,1
3940,475538,53,Male,High school or less,White,always,1,,,,,,,,,,1,1
3941,475540,55,Female,College,White,always,1,,,,,,,,,,1,1
3942,475541,64,Male,College,White,always,2,,,,,,,,,,1,2
3943,475542,75,Female,High school or less,White,always,1,,,,,,,,,,1,1
3944,475543,29,Male,College,White,sporadic,1,,,,,,,,,,3,1
3945,475544,29,Female,College,Hispanic,sporadic,1,,,,,,,,,,1,1
3946,475545,54,Female,Some college,White,sporadic,1,,,,,,,,,,2,1
3947,475547,30,Male,College,White,sporadic,1,,,,,,,,,,1,1
3948,475548,23,Female,Some college,White,rarely/never,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1
3949,475551,45,Male,College,White,sporadic,1,,,,,,,,,,2,1
3950,475552,36,Female,Some college,White,sporadic,2,,,,,,,,,,1,1
3951,475554,32,Male,Some college,White,rarely/never,1,,,,,,,,,,1,1
3952,475555,29,Female,College,White,rarely/never,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
3953,475557,27,Male,High school or less,Hispanic,rarely/never,2,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
3954,475558,31,Male,Some college,White,rarely/never,2,,,,,,,,,,3,1
3955,475560,78,Female,High school or less,White,rarely/never,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
3956,475561,30,Male,Some college,White,always,1,,,,,,,,,,1,1
3957,475562,64,Female,High school or less,White,sporadic,1,,,,,,,,,,1,1
3958,475563,29,Male,Some college,Black,rarely/never,2,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1,1
3959,475564,32,Male,College,White,rarely/never,1,,,,,,,,,,4,1
3960,475565,23,Female,Some college,White,always,1,,,,,,,,,,2,1
3961,475567,41,Male,High school or less,Black,sporadic,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
3962,475568,27,Male,Some college,Hispanic,rarely/never,4,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
3963,475569,55,Male,Some college,White,rarely/never,1,,,,,,,,,,1,1
3964,475571,64,Female,Some college,Black,always,1,,,,,,,,,,1,1
3965,475572,32,Female,Some college,White,rarely/never,2,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,2,1
3966,475574,26,Male,Some college,White,always,1,,,,,,,,,,1,1
3967,475575,30,Female,College,Hispanic,rarely/never,1,,,,,,,,,,2,1
3968,475576,46,Female,College,Other/Mixed,always,1,,,,,,,,,,3,2
3969,475577,51,Female,High school or less,White,sporadic,1,,,,,,,,,,1,2
3970,475578,67,Male,College,White,sporadic,1,,,,,,,,,,1,2
3971,475579,31,Male,College,Black,sporadic,1,,,,,,,,,,4,1
3972,475580,29,Male,High school or less,Hispanic,rarely/never,2,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
3973,475583,42,Male,High school or less,Other/Mixed,sporadic,1,,,,,,,,,,3,1
3974,475584,29,Female,High school or less,White,rarely/never,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3,1
3975,475585,63,Female,High school or less,White,sporadic,1,,,,,,,,,,2,1
3976,475586,61,Female,High school or less,White,sporadic,1,,,,,,,,,,1,1
3977,475588,58,Female,College,Hispanic,sporadic,1,,,,,,,,,,1,1
3978,475590,65,Female,High school or less,White,rarely/never,1,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1
3979,475592,46,Female,College,Black,always,1,,,,,,,,,,3,1
3980,475593,29,Female,College,White,rarely/never,2,,,,,,,,,,3,1
3981,475594,53,Male,College,Black,sporadic,1,,,,,,,,,,3,1
3982,475597,48,Male,College,White,sporadic,2,,,,,,,,,,1,1
3983,475598,83,Female,Some college,White,sporadic,1,,,,,,,,,,1,1
3984,475600,28,Male,High school or less,Hispanic,rarely/never,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2,1
3985,475601,71,Male,High school or less,White,sporadic,1,,,,,,,,,,1,2
3986,475603,30,Female,College,White,always,1,,,,,,,,,,1,2
3987,475604,55,Male,Some college,White,rarely/never,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,3,1
3988,475605,54,Male,Some college,Other/Mixed,always,1,,,,,,,,,,1,1
3989,475606,28,Male,College,Black,sporadic,1,,,,,,,,,,2,1
3990,475607,67,Female,College,White,sporadic,1,,,,,,,,,,1,2
3991,475608,56,Female,College,White,rarely/never,1,,,,,,,,,,3,1
3992,475609,22,Female,High school or less,Other/Mixed,always,1,,,,,,,,,,3,1
3993,475610,26,Female,High school or less,White,rarely/never,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
3994,475611,26,Female,College,White,rarely/never,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2
3995,475612,24,Female,Some college,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
3996,475613,29,Female,College,White,always,1,,,,,,,,,,1,1
3997,475615,27,Female,Some college,White,sporadic,1,,,,,,,,,,1,1
3998,475616,29,Female,College,White,sporadic,1,,,,,,,,,,4,1
3999,475618,47,Male,High school or less,White,sporadic,1,,,,,,,,,,1,1
4000,475619,58,Female,High school or less,White,rarely/never,2,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2,1
4001,475620,28,Male,College,White,rarely/never,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,3,1
4002,475622,29,Female,College,White,sporadic,2,,,,,,,,,,1,1
4003,475624,54,Female,High school or less,White,sporadic,1,,,,,,,,,,1,1
4004,475625,57,Female,College,Other/Mixed,always,1,,,,,,,,,,1,1
4005,475627,26,Male,High school or less,White,rarely/never,2,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,1
4006,475629,22,Female,Some college,White,rarely/never,3,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1
4007,475630,49,Female,Some college,Hispanic,sporadic,1,,,,,,,,,,2,1
4008,475631,23,Male,Some college,Hispanic,always,1,,,,,,,,,,2,1
4009,475632,27,Male,College,White,rarely/never,1,,,,,,,,,,2,1
4010,475633,25,Male,High school or less,White,rarely/never,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4011,475636,51,Male,Some college,White,rarely/never,1,,,,,,,,,,1,1
4012,475637,27,Female,High school or less,Other/Mixed,rarely/never,3,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,2,1
4013,475638,76,Female,High school or less,Hispanic,always,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2
4014,475642,59,Female,High school or less,White,sporadic,1,,,,,,,,,,2,1
4015,475644,86,Male,Some college,White,always,1,,,,,,,,,,2,1
4016,475647,24,Male,College,White,rarely/never,1,,,,,,,,,,2,1
4017,475649,62,Male,College,White,always,2,,,,,,,,,,1,2
4018,475650,59,Male,College,White,sporadic,1,,,,,,,,,,1,2
4019,475652,29,Male,Some college,White,sporadic,1,,,,,,,,,,2,2
4020,475653,29,Male,College,White,always,1,,,,,,,,,,2,1
4021,475654,28,Female,College,White,rarely/never,1,,,,,,,,,,1,2
4022,475655,30,Female,College,White,sporadic,1,,,,,,,,,,2,1
4023,475657,71,Male,College,White,always,1,,,,,,,,,,1,2
4024,475658,54,Female,Some college,White,rarely/never,1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4025,475659,22,Male,Some college,Hispanic,always,1,,,,,,,,,,1,1
4026,475660,24,Male,College,Black,rarely/never,2,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,4,1
4027,475661,27,Female,College,White,always,1,,,,,,,,,,1,1
4028,475662,48,Male,High school or less,White,sporadic,1,,,,,,,,,,2,1
4029,475663,26,Female,High school or less,White,rarely/never,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1
4030,475665,29,Male,Some college,White,always,1,,,,,,,,,,2,2
4031,475666,29,Male,College,White,sporadic,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
4032,475667,24,Female,High school or less,Hispanic,rarely/never,1,,,,,,,,,,2,1
4033,475668,61,Male,College,White,always,1,,,,,,,,,,1,-1
4034,475670,74,Male,College,White,sporadic,1,,,,,,,,,,1,1
4035,475671,23,Male,High school or less,Black,always,1,,,,,,,,,,2,1
4036,475674,26,Male,College,Hispanic,sporadic,1,,,,,,,,,,4,1
4037,475675,52,Male,College,White,always,1,,,,,,,,,,1,1
4038,475678,40,Female,Some college,Black,rarely/never,1,,,,,,,,,,2,1
4039,475679,23,Female,High school or less,Hispanic,rarely/never,1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4040,475680,22,Male,Some college,Hispanic,always,1,,,,,,,,,,2,2
4041,475681,27,Male,College,White,always,1,,,,,,,,,,1,1
4042,475683,26,Male,College,White,always,1,,,,,,,,,,1,1
4043,475684,27,Male,College,White,rarely/never,1,,,,,,,,,,2,1
4044,475686,26,Female,Some college,White,sporadic,2,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1
4045,475687,26,Male,Some college,White,always,1,,,,,,,,,,1,2
4046,475688,24,Female,College,Black,always,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,1
4047,475691,24,Male,College,White,always,1,,,,,,,,,,3,1
4048,475692,26,Male,College,White,always,1,,,,,,,,,,2,1
4049,475693,51,Female,High school or less,Other/Mixed,rarely/never,3,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4050,475695,24,Male,College,White,always,1,,,,,,,,,,2,2
4051,475698,23,Male,Some college,White,always,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2
4052,475699,23,Male,College,White,always,1,,,,,,,,,,2,1
4053,475701,22,Male,Some college,Other/Mixed,always,1,,,,,,,,,,3,1
4054,475703,23,Male,College,White,always,1,,,,,,,,,,2,1
4055,475706,25,Female,College,White,rarely/never,2,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,2,1
4056,475707,27,Female,College,White,rarely/never,1,,,,,,,,,,1,2
4057,475710,25,Female,College,White,always,1,,,,,,,,,,2,1
4058,475711,27,Male,High school or less,White,rarely/never,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,-1
4059,475713,25,Male,College,Hispanic,rarely/never,3,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,1
4060,475714,22,Male,Some college,White,always,2,,,,,,,,,,2,1
4061,475715,26,Female,College,Other/Mixed,rarely/never,1,,,,,,,,,,3,1
4062,475716,25,Female,College,Black,always,1,,,,,,,,,,4,1
4063,475719,22,Female,Some college,Other/Mixed,always,1,,,,,,,,,,2,1
4064,475720,26,Male,Some college,Black,sporadic,1,,,,,,,,,,1,1
4065,475722,23,Female,College,Black,rarely/never,1,,,,,,,,,,1,1
4066,475723,25,Female,College,White,always,1,,,,,,,,,,2,1
4067,475726,27,Female,College,Hispanic,always,1,,,,,,,,,,2,1
4068,475728,22,Male,Some college,White,always,1,,,,,,,,,,1,2
4069,475731,22,Male,High school or less,White,always,1,,,,,,,,,,2,1
4070,475732,41,Female,Some college,White,sporadic,2,,,,,,,,,,1,1
4071,475734,45,Male,College,White,sporadic,1,,,,,,,,,,1,2
4072,475736,26,Male,College,White,always,1,,,,,,,,,,1,1
4073,475741,42,Male,College,White,rarely/never,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4074,475743,25,Male,Some college,Black,always,1,,,,,,,,,,3,1
4075,475745,27,Male,College,White,always,1,,,,,,,,,,3,2
4076,475747,27,Female,College,White,sporadic,1,,,,,,,,,,2,1
4077,475748,26,Female,College,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
4078,475749,26,Male,Some college,White,sporadic,1,,,,,,,,,,1,1
4079,475750,27,Female,College,White,rarely/never,1,,,,,,,,,,2,1
4080,475751,24,Male,College,White,always,1,,,,,,,,,,1,1
4081,475753,25,Female,College,White,rarely/never,1,,,,,,,,,,3,1
4082,475754,26,Male,College,Other/Mixed,rarely/never,1,,,,,,,,,,1,1
4083,475755,26,Female,College,White,always,1,,,,,,,,,,1,2
4084,475756,44,Female,Some college,White,sporadic,1,,,,,,,,,,1,1
4085,475757,28,Male,Some college,Black,always,1,,,,,,,,,,1,1
4086,475760,24,Male,Some college,White,always,1,,,,,,,,,,1,2
4087,475767,24,Male,College,White,always,1,,,,,,,,,,1,2
4088,475768,24,Male,High school or less,White,rarely/never,1,,,,,,,,,,1,1
4089,475772,26,Female,Some college,White,rarely/never,1,,,,,,,,,,3,1
4090,475773,26,Male,Some college,White,always,1,,,,,,,,,,2,1
4091,475774,25,Female,College,White,always,1,,,,,,,,,,1,1
4092,475776,25,Male,College,White,always,1,,,,,,,,,,1,1
4093,475778,51,Female,College,White,rarely/never,1,,,,,,,,,,1,1
4094,475782,27,Female,College,Black,always,1,,,,,,,,,,2,1
4095,475783,27,Male,College,White,always,1,,,,,,,,,,2,1
4096,475784,22,Male,Some college,Black,rarely/never,1,,,,,,,,,,3,1
4097,475786,26,Male,College,Other/Mixed,rarely/never,1,,,,,,,,,,2,1
4098,475787,26,Male,Some college,Black,rarely/never,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3,1
4099,475788,25,Female,College,White,rarely/never,1,,,,,,,,,,2,1
4100,475789,28,Male,High school or less,White,always,1,,,,,,,,,,1,1
4101,475791,26,Male,College,White,always,2,,,,,,,,,,3,1
4102,475794,24,Female,College,White,rarely/never,1,,,,,,,,,,1,1
4103,475798,22,Female,College,White,always,2,,,,,,,,,,2,1
4104,475800,22,Male,Some college,White,always,2,,,,,,,,,,2,1
4105,475803,24,Male,College,White,rarely/never,3,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
4106,475804,26,Male,Some college,White,rarely/never,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
4107,475805,22,Male,Some college,White,always,1,,,,,,,,,,1,1
4108,475806,23,Female,Some college,Hispanic,rarely/never,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
4109,475810,22,Female,Some college,Hispanic,always,2,,,,,,,,,,2,1
4110,475811,25,Female,College,Black,always,1,,,,,,,,,,3,1
4111,475813,23,Female,College,White,always,1,,,,,,,,,,1,1
4112,475814,22,Male,Some college,White,always,1,,,,,,,,,,1,1
4113,475815,23,Female,College,Hispanic,always,1,,,,,,,,,,4,1
4114,475817,23,Male,Some college,White,always,1,,,,,,,,,,1,1
4115,475818,25,Male,Some college,White,always,2,,,,,,,,,,1,1
4116,475825,22,Male,Some college,White,always,1,,,,,,,,,,2,1
4117,475826,24,Male,College,White,always,1,,,,,,,,,,2,1
4118,475833,58,Female,College,White,always,1,,,,,,,,,,1,2
4119,475834,65,Female,Some college,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,1
4120,475835,53,Male,High school or less,Hispanic,sporadic,1,,,,,,,,,,2,1
4121,475837,22,Male,Some college,White,always,1,,,,,,,,,,1,1
4122,475840,26,Male,College,White,rarely/never,1,,,,,,,,,,2,1
4123,475841,61,Male,College,White,always,1,,,,,,,,,,2,1
4124,475842,68,Male,High school or less,Black,sporadic,1,,,,,,,,,,1,1
4125,475844,58,Female,College,White,sporadic,1,,,,,,,,,,1,1
4126,475845,28,Male,College,Other/Mixed,rarely/never,1,,,,,,,,,,2,1
4127,475847,44,Male,High school or less,Hispanic,rarely/never,2,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
4128,475848,63,Male,College,White,sporadic,1,,,,,,,,,,2,1
4129,475849,73,Male,College,White,always,1,,,,,,,,,,1,2
4130,475850,68,Female,Some college,Hispanic,sporadic,1,,,,,,,,,,3,1
4131,475851,58,Female,Some college,Black,sporadic,1,,,,,,,,,,2,1
4132,475852,39,Female,Some college,Black,rarely/never,1,,,,,,,,,,1,1
4133,475853,35,Male,College,White,rarely/never,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2,2
4134,475856,63,Male,High school or less,White,sporadic,1,,,,,,,,,,2,1
4135,475857,56,Female,Some college,Hispanic,sporadic,1,,,,,,,,,,1,1
4136,475858,65,Female,Some college,Black,sporadic,4,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,1
4137,475860,75,Female,High school or less,Black,sporadic,1,,,,,,,,,,4,1
4138,475862,57,Female,High school or less,Hispanic,sporadic,1,,,,,,,,,,2,2
4139,475864,26,Male,College,White,rarely/never,1,,,,,,,,,,1,1
4140,475865,24,Male,College,White,always,1,,,,,,,,,,2,1
4141,475866,53,Male,Some college,White,sporadic,1,,,,,,,,,,1,1
4142,475867,54,Male,High school or less,Black,sporadic,1,,,,,,,,,,1,1
4143,475868,65,Female,Some college,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
4144,475869,78,Male,High school or less,Black,rarely/never,1,,,,,,,,,,2,1
